index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
706142,5,7,08/09/2013,0,0,0,0,0,0
522728,547,6,04/04/2015,688,1,0,0,0,6309
663580,705,6,03/05/2014,686,1,0,0,0,6587
46119,244,5,27/12/2013,534,1,0,0,1,4868
250823,513,3,10/12/2014,1681,1,0,0,0,13177
613782,894,6,22/03/2014,753,1,0,0,0,5809
200809,974,2,05/02/2013,1806,1,1,0,0,14755
269386,814,7,15/06/2014,0,0,0,0,0,0
288820,989,5,20/03/2015,637,1,1,0,0,5849
365858,135,7,22/09/2013,0,0,0,0,0,0
616253,425,1,13/04/2015,590,1,1,0,0,6667
260287,875,6,10/08/2013,352,1,0,0,0,3295
168584,914,7,08/06/2014,0,0,0,0,0,0
667415,1017,4,03/10/2013,0,0,0,a,0,0
666578,880,1,25/05/2015,0,0,0,a,0,0
443663,813,1,17/03/2014,845,1,1,0,0,7470
103282,374,1,05/05/2014,1097,1,1,0,0,11949
659814,883,3,22/07/2015,417,1,0,0,1,4121
204523,348,4,22/08/2013,665,1,0,0,1,6245
105679,529,5,26/04/2013,777,1,1,0,0,7971
571093,758,6,31/08/2013,415,1,0,0,0,3092
41097,698,6,17/08/2013,1706,1,0,0,0,12966
139328,1115,2,05/11/2013,411,1,1,0,0,6491
338773,216,2,20/08/2013,676,1,0,0,1,5009
196518,753,7,27/07/2014,0,0,0,0,0,0
283593,736,1,14/04/2014,641,1,1,0,1,8361
260425,229,5,26/06/2015,653,1,0,0,0,6707
8772,1078,6,25/04/2015,438,1,0,0,0,5037
165827,715,4,19/06/2014,688,1,1,0,0,6800
711567,748,2,12/08/2014,344,1,0,0,1,3825
25887,202,7,08/12/2013,0,0,0,0,0,0
46929,626,5,06/02/2015,922,1,1,0,0,9580
252401,364,2,10/06/2014,660,1,0,0,0,5129
544688,791,6,14/02/2015,831,1,0,0,0,8289
630754,8,6,07/09/2013,307,1,0,0,0,3186
355922,33,1,20/10/2014,932,1,1,0,0,9866
553915,54,1,25/11/2013,560,1,0,0,0,5179
491425,59,2,03/06/2014,691,1,1,0,0,7414
42394,681,1,29/12/2014,431,1,0,0,1,2817
178531,267,5,13/12/2013,1510,1,0,0,0,11970
63227,39,1,07/01/2013,1046,1,1,0,0,10099
513313,557,2,30/07/2013,721,1,1,0,1,5199
522520,1058,4,29/08/2013,678,1,1,0,1,6946
492008,99,1,09/02/2015,431,1,0,0,0,4515
26376,641,4,13/02/2014,560,1,0,0,0,4985
141308,537,5,13/02/2015,646,1,0,0,0,5737
695853,198,5,02/05/2014,493,1,1,0,1,5682
699596,994,6,20/06/2015,257,1,0,0,0,2574
11724,1034,5,14/02/2014,796,1,0,0,0,5956
475449,1068,4,09/10/2014,293,1,1,0,0,4287
77094,264,3,07/08/2013,837,1,0,0,0,6340
596587,427,2,28/05/2013,829,1,1,0,1,9317
424708,663,1,03/02/2014,803,1,1,0,0,7461
133400,452,2,09/06/2015,438,1,0,0,0,4225
372317,78,4,15/01/2015,502,1,1,0,0,4226
469875,487,5,21/11/2014,640,1,0,0,0,5851
489986,960,3,20/05/2015,614,1,1,0,0,7145
76537,209,4,14/11/2013,582,1,0,0,0,5666
228691,506,5,28/06/2013,794,1,0,0,0,6129
500104,789,4,07/05/2015,522,1,1,0,0,3847
351509,257,2,02/04/2013,916,1,0,0,1,6690
403418,367,1,27/10/2014,520,1,0,0,0,4737
141754,264,2,29/07/2014,813,1,1,0,1,7961
708723,464,3,29/04/2015,1234,1,1,0,0,9777
606514,459,5,06/06/2014,1228,1,1,0,0,9733
573456,841,3,10/12/2014,411,1,0,0,0,2772
412036,675,4,21/11/2013,675,1,1,0,0,6322
454167,150,2,05/05/2015,824,1,1,0,0,9077
536326,808,5,26/06/2015,585,1,0,0,0,6493
195050,4,2,11/03/2014,1092,1,0,0,0,7484
401658,104,7,08/03/2015,0,0,0,0,0,0
666654,241,1,08/07/2013,620,1,0,0,0,5205
549369,17,5,15/03/2013,823,1,0,0,0,6900
525044,844,1,15/12/2014,582,1,1,0,0,6569
92889,1112,5,11/04/2014,700,1,0,0,0,7669
417990,639,2,24/06/2014,418,1,0,0,0,3699
560400,968,1,02/12/2013,1339,1,1,0,0,13752
332572,329,6,09/11/2013,429,1,0,0,0,4341
380004,365,2,21/01/2014,571,1,1,0,0,6005
380320,682,2,07/10/2014,2045,1,1,0,0,14932
485277,1084,5,08/05/2015,810,1,1,0,0,7259
214984,1107,4,23/07/2015,590,1,0,0,0,5068
347030,601,3,01/01/2014,0,0,0,a,1,0
554331,450,5,02/08/2013,1138,1,1,0,1,9749
180182,808,3,20/08/2014,589,1,1,0,1,7270
91585,226,5,31/05/2013,1038,1,1,0,0,9160
337287,224,6,01/06/2013,432,1,0,0,0,5217
5922,364,2,10/12/2013,592,1,0,0,0,5277
668590,483,1,27/05/2013,787,1,1,0,0,7810
162038,536,6,01/11/2014,0,0,0,a,0,0
570046,346,5,05/12/2014,857,1,1,0,0,10243
125515,1010,3,10/06/2015,618,1,0,0,0,6233
631827,927,5,24/01/2014,774,1,1,0,0,6655
488238,476,3,10/04/2013,670,1,1,0,0,5920
595013,309,1,06/04/2015,0,0,0,b,1,0
669612,190,5,21/03/2014,684,1,1,0,0,7239
522340,1065,6,25/04/2015,320,1,0,0,0,2695
145188,429,7,18/05/2014,0,0,0,0,0,0
29075,893,7,09/03/2014,0,0,0,0,0,0
620257,113,6,08/06/2013,789,1,0,0,0,7805
423909,184,6,21/06/2014,486,1,0,0,0,5442
5513,885,4,09/10/2014,862,1,1,0,1,7366
157741,331,6,18/01/2014,597,1,0,0,0,5102
403411,805,5,06/03/2015,557,1,1,0,0,6197
668630,379,4,26/06/2014,432,1,0,0,0,3080
679924,454,5,31/10/2014,0,0,0,a,1,0
127691,780,6,26/01/2013,263,1,0,0,0,2479
350679,712,5,24/05/2013,501,1,0,0,1,4889
176758,876,7,06/07/2014,0,0,0,0,0,0
468908,675,3,25/12/2013,0,0,0,c,1,0
491932,1112,2,17/03/2015,777,1,1,0,0,8679
528951,645,1,18/05/2015,1573,1,1,0,0,14423
708502,271,5,15/05/2015,788,1,0,0,1,6416
225772,664,3,03/04/2013,537,1,0,0,0,4174
646442,680,1,05/08/2013,823,1,0,0,0,6675
65737,534,4,21/03/2013,503,1,1,0,0,5582
495271,3,5,30/05/2014,965,1,0,0,0,7843
678378,877,1,30/12/2013,1155,1,0,0,1,10543
540127,674,4,11/09/2014,898,1,0,0,0,6649
655764,396,4,05/09/2013,1204,1,0,0,0,10842
668040,931,6,06/04/2013,251,1,0,0,0,2274
5574,578,3,03/09/2014,909,1,1,0,0,9563
540911,409,5,11/07/2014,467,1,0,0,0,4905
234996,206,6,18/05/2013,498,1,0,0,0,4390
144721,108,6,21/12/2013,1180,1,0,0,0,9757
454454,760,7,19/07/2015,0,0,0,0,0,0
42681,922,5,06/06/2014,750,1,1,0,0,7827
685198,1080,3,04/12/2013,920,1,1,0,0,11315
245786,845,7,13/01/2013,0,0,0,0,0,0
489190,1014,3,26/11/2014,1417,1,1,0,0,13053
452872,554,6,02/03/2013,345,1,0,0,0,3314
438242,971,5,12/09/2014,882,1,0,0,0,6777
173708,736,3,03/07/2013,550,1,1,0,0,5714
500897,1113,3,13/03/2013,617,1,0,0,0,4970
252009,345,6,17/01/2015,313,1,0,0,0,2740
489277,358,1,27/01/2014,974,1,0,0,0,7692
217799,27,6,31/08/2013,909,1,0,0,0,7915
570087,210,3,27/02/2013,266,1,0,0,0,2223
277343,1087,6,21/09/2013,530,1,0,0,0,5049
246393,344,1,11/05/2015,1258,1,0,0,1,8717
333826,116,1,24/02/2014,764,1,0,0,0,6971
273126,385,4,09/05/2013,0,0,0,a,0,0
633257,139,2,07/07/2015,402,1,0,0,0,4264
536436,837,3,20/03/2013,274,1,1,0,0,3276
392807,151,6,22/03/2014,642,1,0,0,0,6506
9658,325,5,05/06/2015,727,1,1,0,0,7381
672437,1096,7,10/02/2013,0,0,0,0,0,0
495729,255,5,04/07/2014,595,1,1,0,0,6023
463735,916,6,27/07/2013,581,1,0,0,0,5306
639793,784,4,23/01/2014,797,1,1,0,0,7469
480953,632,5,15/02/2013,807,1,0,0,0,6447
410159,391,1,18/02/2013,950,1,1,0,0,10026
615202,398,2,17/02/2015,615,1,1,0,0,6439
293906,929,1,05/05/2014,904,1,1,0,0,9183
392923,294,1,10/02/2014,946,1,0,0,0,6323
196232,319,1,07/07/2014,783,1,0,0,0,6718
596255,75,6,07/03/2015,621,1,0,0,0,5789
549235,178,5,14/06/2013,943,1,0,0,0,8557
230156,779,4,07/03/2013,807,1,1,0,0,7475
597117,737,2,25/11/2014,1077,1,1,0,0,7911
685371,305,5,21/02/2014,502,1,1,0,0,5074
646858,454,6,11/01/2014,257,1,0,0,0,2182
251679,218,5,08/11/2013,693,1,1,0,0,5150
67256,820,3,05/06/2013,1138,1,1,0,0,12663
241647,898,1,01/07/2013,1057,1,1,0,0,10763
84242,125,4,03/07/2014,1877,1,1,0,0,15286
264455,829,4,10/10/2013,808,1,1,0,0,7071
700950,451,6,06/06/2015,482,1,0,0,0,5316
466720,78,2,27/01/2015,519,1,1,0,0,4883
220602,301,7,08/03/2015,0,0,0,0,0,0
437208,781,2,12/02/2013,670,1,0,0,0,4455
88172,255,3,01/07/2015,698,1,1,0,1,7553
441975,450,7,09/11/2014,0,0,0,0,0,0
66246,132,3,28/01/2015,603,1,1,0,0,5886
400714,704,2,01/04/2014,1343,1,1,0,0,12568
629670,956,4,28/11/2013,512,1,0,0,0,3797
354403,1105,1,13/10/2014,425,1,0,0,1,3519
229713,395,5,08/05/2015,583,1,1,0,0,4991
392982,224,2,12/02/2013,342,1,0,0,0,4126
16858,291,6,28/03/2015,456,1,0,0,0,4597
201905,86,3,05/06/2013,673,1,1,0,0,5550
53626,963,4,23/05/2013,1106,1,0,0,0,9272
475129,246,2,04/02/2014,1058,1,1,0,0,8583
504712,846,4,26/09/2013,786,1,1,0,0,7383
600087,476,3,24/09/2014,560,1,0,0,0,4344
230229,773,1,15/06/2015,921,1,1,0,0,8797
675976,1108,2,17/12/2013,1101,1,1,0,0,12799
137686,147,1,30/06/2014,1199,1,1,0,0,11955
582562,929,1,05/08/2013,1015,1,0,0,0,6776
323476,619,5,09/05/2014,483,1,1,0,0,4837
136418,719,7,19/07/2015,0,0,0,0,0,0
111652,131,5,22/11/2013,614,1,1,0,0,6276
678755,502,6,30/05/2015,1380,1,0,0,0,10146
67477,1006,1,08/07/2013,766,1,0,0,0,5013
564828,120,2,20/08/2013,558,1,0,0,0,5523
570369,240,7,07/09/2014,0,0,0,0,0,0
123695,874,2,09/12/2014,477,1,0,0,0,4148
230390,190,1,30/09/2013,695,1,0,0,0,6647
394879,790,7,29/03/2015,0,0,0,0,0,0
359641,1059,4,19/06/2014,1106,1,1,0,0,8675
413992,509,6,15/06/2013,367,1,0,0,0,3955
281975,1057,3,17/09/2014,592,1,1,0,0,6161
197809,990,3,28/01/2015,528,1,1,0,0,6238
383747,130,1,04/08/2014,677,1,1,0,1,7143
337889,571,6,28/02/2015,782,1,0,0,0,9324
654060,675,2,19/02/2013,521,1,1,0,0,5996
604564,424,6,16/05/2015,811,1,0,0,0,8195
174211,722,6,10/01/2015,1081,1,0,0,0,8910
197231,891,4,24/07/2014,936,1,0,0,1,6751
514692,244,3,03/09/2014,566,1,1,0,0,6007
15349,338,7,17/08/2014,0,0,0,0,1,0
206461,532,1,25/11/2013,1311,1,0,0,0,10425
10577,762,1,26/08/2013,431,1,1,0,1,4572
497421,523,2,05/08/2014,1627,1,1,0,1,14426
415599,947,5,20/06/2014,1197,1,1,0,1,9326
51571,584,2,12/08/2014,325,1,0,0,1,3195
609730,456,4,18/12/2014,1239,1,1,0,0,11371
296632,905,1,08/04/2013,1936,1,1,0,0,14746
423520,186,6,07/02/2015,399,1,0,0,0,4027
290548,798,4,04/06/2015,984,1,1,a,0,8663
419665,276,3,11/03/2015,431,1,0,0,0,3549
420538,856,3,02/01/2013,1001,1,0,0,1,7915
217544,538,2,20/01/2015,542,1,0,0,0,3664
132638,904,7,22/02/2015,0,0,0,0,0,0
161231,1093,5,16/08/2013,921,1,1,0,1,8778
60960,211,7,17/02/2013,0,0,0,0,0,0
669836,1073,1,26/01/2015,868,1,1,0,0,9585
468622,1092,7,01/03/2015,0,0,0,0,0,0
305160,641,4,25/07/2013,439,1,0,0,1,4133
2335,835,3,05/02/2014,693,1,1,0,0,5256
3194,87,7,29/12/2013,0,0,0,0,0,0
412316,979,5,04/07/2014,642,1,1,0,0,6591
98287,295,1,04/05/2015,786,1,1,0,0,8306
695502,1103,2,03/06/2014,459,1,1,0,0,6189
630407,155,4,29/08/2013,571,1,1,0,1,6256
571087,744,3,06/05/2015,820,1,1,0,0,7894
432742,93,4,17/07/2014,634,1,1,0,1,6494
71057,753,3,24/04/2013,756,1,1,0,0,7761
256949,904,7,08/09/2013,0,0,0,0,0,0
497297,980,1,18/11/2013,801,1,1,0,0,10996
362059,1081,2,05/05/2015,786,1,1,0,0,9507
114603,581,2,09/06/2015,521,1,0,0,0,4446
537324,23,7,27/01/2013,0,0,0,0,0,0
302542,1095,5,11/10/2013,676,1,1,0,0,4803
477958,844,3,03/06/2015,664,1,1,0,0,6463
372155,343,1,12/05/2014,572,1,0,0,0,5478
497614,714,2,03/12/2013,364,1,1,0,0,4743
115863,397,1,01/07/2013,1027,1,1,0,0,9436
536522,967,2,19/08/2014,1075,1,1,0,1,10310
60343,188,5,04/01/2013,370,1,0,0,1,3828
150664,302,1,08/06/2015,276,1,0,0,0,3104
7299,281,6,03/08/2013,683,1,0,0,0,6961
114384,684,6,31/08/2013,731,1,0,0,0,7598
693342,690,1,30/03/2015,1007,1,1,0,1,9499
547500,357,4,25/04/2013,946,1,1,0,0,7917
24623,1071,3,07/05/2014,748,1,1,0,0,6486
664784,961,5,03/10/2014,0,0,1,a,0,0
337487,155,4,04/06/2015,0,0,1,a,1,0
670167,730,5,31/05/2013,1429,1,1,0,0,12137
224544,172,2,03/02/2015,881,1,1,0,0,8324
108066,310,2,24/09/2013,780,1,1,0,0,8453
694229,913,6,12/04/2014,1103,1,0,0,0,7634
234270,544,3,09/01/2013,2176,1,1,0,0,17272
172277,1000,2,05/03/2013,893,1,1,0,0,10247
562833,16,1,27/04/2015,1070,1,1,0,0,10612
467388,1026,1,18/02/2013,1630,1,1,0,0,14995
481994,568,7,20/04/2014,0,0,0,0,1,0
74511,897,2,24/03/2015,281,1,0,0,0,2566
180279,515,5,05/09/2014,887,1,1,0,0,8785
563513,600,1,15/09/2014,726,1,1,0,0,8452
673266,413,5,11/04/2014,936,1,0,0,0,7921
361359,233,5,17/04/2015,1064,1,1,0,0,10173
570560,594,2,14/07/2015,489,1,1,0,0,5396
429539,239,2,16/12/2014,603,1,1,0,0,7787
549400,390,6,13/06/2015,886,1,0,0,0,8432
150021,100,3,14/08/2013,853,1,1,0,1,9249
696001,360,5,11/10/2013,886,1,1,0,1,8747
441003,1084,4,12/12/2013,827,1,0,0,0,7249
704418,525,4,05/12/2013,1058,1,1,0,0,11910
230374,1042,2,02/09/2014,586,1,1,0,0,5844
538264,734,5,31/05/2013,850,1,1,0,0,7984
287032,686,5,10/04/2015,695,1,0,0,1,5418
347925,474,5,25/10/2013,810,1,1,0,1,7488
565729,1089,4,30/04/2015,1343,1,1,0,0,14579
622490,448,6,15/06/2013,490,1,0,0,0,5056
87673,349,6,31/01/2015,807,1,0,0,0,9380
678101,943,7,20/07/2014,0,0,0,0,0,0
523800,358,6,02/03/2013,1247,1,0,0,0,11258
148824,820,5,11/10/2013,1186,1,1,0,0,13036
214350,560,5,15/08/2014,1511,1,0,0,1,11764
24194,1062,5,12/07/2013,514,1,0,0,1,4987
622560,849,1,09/09/2013,1038,1,1,0,0,9962
412622,1095,5,06/12/2013,887,1,1,0,0,9135
393964,694,3,24/07/2013,621,1,0,0,0,5742
499205,205,3,22/10/2014,823,1,1,0,1,7809
197329,573,7,17/02/2013,0,0,0,0,0,0
343824,804,5,18/01/2013,416,1,0,0,0,4298
609826,856,3,09/01/2013,952,1,1,0,0,7929
339822,252,3,30/01/2013,709,1,0,0,0,8585
74602,457,3,21/05/2014,410,1,1,0,0,4919
449064,665,6,14/03/2015,753,1,0,0,0,6917
102407,422,3,06/03/2013,494,1,1,0,0,4824
259790,57,1,25/02/2013,844,1,0,0,0,6811
18737,125,2,30/07/2013,1818,1,1,0,1,14295
136994,947,4,04/09/2014,997,1,1,0,1,8399
225299,279,7,22/09/2013,0,0,0,0,0,0
230115,156,3,04/02/2015,702,1,1,0,1,8050
395685,869,7,01/06/2014,0,0,0,0,0,0
587529,234,3,04/12/2013,1147,1,1,0,0,11460
184611,123,1,17/03/2014,1314,1,1,0,0,11930
31771,640,5,07/03/2014,950,1,1,0,0,12736
640775,110,1,14/01/2013,581,1,0,0,0,4976
507006,733,1,06/10/2014,3555,1,1,0,1,16378
134574,808,2,12/05/2015,606,1,0,0,0,6292
221934,914,1,09/09/2013,1406,1,1,0,0,12462
297296,393,3,02/01/2013,474,1,0,0,1,4539
382099,902,7,05/01/2014,0,0,0,0,0,0
552080,441,4,27/02/2014,533,1,0,0,0,4170
140685,391,7,01/09/2013,0,0,0,0,0,0
419236,798,5,11/01/2013,984,1,1,0,0,7949
672815,798,6,10/08/2013,343,1,0,0,0,2826
136295,637,2,31/03/2015,648,1,1,0,1,7387
625267,621,2,14/10/2014,745,1,0,0,1,5721
703298,44,1,02/02/2015,835,1,1,0,1,9181
595487,1008,1,07/01/2013,888,1,1,0,0,7816
515101,868,2,05/11/2013,614,1,1,0,0,7683
702585,695,1,12/05/2014,432,1,0,0,0,3927
598063,107,4,27/06/2013,796,1,0,0,1,6035
619523,916,7,18/05/2014,0,0,0,0,0,0
306390,554,6,29/03/2014,440,1,0,0,0,4060
435450,319,7,07/04/2013,0,0,0,0,0,0
150532,448,5,10/07/2015,661,1,0,0,1,5962
403221,886,4,10/10/2013,650,1,1,0,0,6745
703213,86,7,26/07/2015,0,0,0,0,0,0
243491,955,1,07/01/2013,500,1,1,0,0,5835
522874,480,4,22/08/2013,553,1,0,0,0,4230
455877,522,7,01/09/2013,0,0,0,0,0,0
652038,498,1,10/02/2014,888,1,0,0,0,6702
559612,989,6,20/07/2013,401,1,0,0,0,3466
502957,170,4,23/01/2014,459,1,1,0,0,4629
207079,864,7,10/08/2014,0,0,0,0,0,0
701479,506,3,05/03/2014,1082,1,1,0,0,10736
378895,512,7,08/02/2015,1385,1,0,0,0,8260
39102,901,4,02/01/2014,707,1,0,0,1,7129
189980,624,6,13/12/2014,510,1,0,0,0,4879
55627,136,1,13/04/2015,539,1,1,0,0,7129
440244,854,6,16/11/2013,914,1,0,0,0,7587
393373,806,1,06/01/2014,0,0,1,a,0,0
168711,1085,2,12/03/2013,704,1,0,0,0,6362
426376,1068,4,30/04/2015,434,1,1,0,0,5252
550128,770,4,19/03/2015,819,1,1,0,0,7627
428101,884,5,25/10/2013,733,1,1,0,0,6137
111192,95,5,27/09/2013,1005,1,1,0,0,9175
682264,480,3,13/03/2013,619,1,0,0,0,4421
635668,448,3,23/04/2014,653,1,0,0,1,6631
443107,750,2,26/02/2013,283,1,0,0,0,3229
700963,444,4,15/08/2013,1350,1,1,0,1,11735
676824,653,5,13/09/2013,594,1,1,0,0,6915
626155,284,1,05/08/2013,376,1,0,0,1,3950
4710,439,4,09/01/2014,914,1,1,0,0,7742
338712,800,3,03/07/2013,567,1,1,0,0,6448
623230,799,4,20/11/2014,805,1,0,0,0,7761
351337,280,3,03/04/2013,446,1,0,0,1,5375
289360,617,5,08/02/2013,578,1,1,0,1,6265
67026,634,2,10/12/2013,717,1,0,0,0,6708
574873,746,6,26/10/2013,427,1,0,0,0,4255
380873,233,3,27/02/2013,972,1,0,0,0,8068
266763,1,4,02/04/2015,722,1,1,0,1,7389
547057,189,4,24/07/2014,801,1,0,0,0,7822
412019,465,1,20/10/2014,648,1,1,0,1,7226
385076,74,2,03/06/2014,1025,1,1,0,0,8888
356595,1072,1,11/05/2015,675,1,0,0,0,6149
438458,928,2,14/01/2014,503,1,0,0,0,5313
197609,59,1,21/10/2013,788,1,1,0,1,8014
15762,545,5,19/12/2014,1225,1,1,0,0,12109
39782,697,3,01/07/2015,948,1,1,0,1,9648
94951,135,3,20/05/2015,500,1,1,0,0,5880
580011,57,4,28/11/2013,948,1,0,0,0,9208
348407,695,1,28/01/2013,445,1,0,0,0,3849
565276,236,2,03/06/2014,1050,1,1,0,0,9312
410520,1049,5,30/08/2013,731,1,1,0,1,6243
246893,291,6,02/11/2013,560,1,0,0,0,5422
488464,569,3,07/05/2014,714,1,1,0,0,5040
467354,288,3,27/11/2013,333,1,0,0,0,3747
391296,9,7,22/06/2014,0,0,0,0,0,0
255552,183,5,21/06/2013,706,1,1,0,0,6490
128134,947,1,29/04/2013,1241,1,1,0,0,9569
509447,803,5,26/04/2013,556,1,1,0,0,6801
3170,748,4,29/05/2014,0,0,0,a,0,0
394679,534,3,02/04/2014,472,1,1,0,0,4230
682427,1067,3,06/11/2013,469,1,1,0,0,5580
222060,32,6,08/02/2014,289,1,0,0,0,2347
246137,370,7,13/10/2013,0,0,0,0,0,0
512513,985,1,05/08/2013,720,1,0,0,1,6942
244585,306,6,14/02/2015,331,1,0,0,0,3160
615326,542,5,22/05/2015,567,1,1,0,0,6382
426811,518,2,25/06/2013,408,1,0,0,0,4239
151417,346,3,29/05/2013,686,1,1,0,0,7830
271324,622,7,10/08/2014,0,0,0,0,0,0
573860,298,6,30/03/2013,1001,1,0,0,0,8839
81535,119,4,26/06/2014,576,1,0,0,0,5341
688138,43,7,01/12/2013,0,0,0,0,0,0
559815,445,4,13/03/2014,1242,1,0,0,0,7630
134732,507,6,30/11/2013,813,1,0,0,0,6669
322997,233,5,19/09/2014,1025,1,1,0,0,9159
42822,350,5,11/04/2014,500,1,0,0,0,6007
626188,256,6,25/01/2014,1428,1,0,0,0,9945
266689,852,6,28/09/2013,433,1,0,0,0,3509
43158,436,7,10/11/2013,0,0,0,0,0,0
82019,827,4,21/02/2013,1021,1,1,0,0,9203
616029,522,4,12/09/2013,727,1,1,0,0,9103
707644,1054,7,10/11/2013,0,0,0,0,0,0
39859,430,3,15/01/2014,555,1,0,0,0,5910
602329,687,7,31/05/2015,0,0,0,0,0,0
631180,634,3,05/11/2014,704,1,1,0,0,7442
140558,750,3,21/08/2013,281,1,0,0,1,3204
170717,1074,7,07/09/2014,0,0,0,0,0,0
531717,171,2,17/03/2015,973,1,1,0,0,10247
227681,913,2,13/08/2013,1593,1,1,0,1,13309
174572,685,4,02/01/2014,504,1,0,0,1,4929
300906,236,4,26/06/2014,733,1,0,0,0,6066
155010,399,7,18/01/2015,0,0,0,0,0,0
648999,905,2,03/12/2013,2005,1,1,0,0,16411
690054,192,7,28/06/2015,0,0,0,0,0,0
27358,100,1,23/02/2015,622,1,0,0,0,6383
144608,319,1,17/06/2013,1033,1,1,0,0,10146
469181,491,7,05/10/2014,0,0,0,0,0,0
446737,290,3,12/03/2014,636,1,0,0,0,5961
308867,642,6,05/07/2014,437,1,0,0,0,3186
51258,240,6,03/01/2015,387,1,0,0,0,3702
359677,731,3,16/01/2013,829,1,0,0,0,6944
129846,557,1,12/05/2014,534,1,0,0,0,3454
1149,770,7,30/03/2014,0,0,0,0,0,0
633111,62,6,03/01/2015,374,1,0,0,0,3368
292366,940,1,15/12/2014,1229,1,1,0,0,13206
409043,736,3,11/06/2014,390,1,0,0,1,3660
256980,972,5,05/07/2013,533,1,1,0,0,5009
268334,501,6,30/11/2013,641,1,0,0,0,4932
2160,56,7,09/02/2014,0,0,0,0,0,0
5758,73,3,12/03/2014,496,1,0,0,0,4003
289577,1091,7,26/07/2015,0,0,0,0,0,0
477292,806,3,13/02/2013,423,1,0,0,1,4928
170671,963,2,02/12/2014,1579,1,1,0,0,14220
609259,521,5,03/01/2014,452,1,0,0,1,5042
151625,603,5,27/03/2015,884,1,0,0,0,7727
651202,85,4,20/02/2014,876,1,1,0,0,6733
231073,262,1,21/01/2013,3142,1,1,0,0,19557
678209,68,2,21/05/2013,1148,1,0,0,0,7325
663941,914,7,10/05/2015,0,0,0,0,0,0
606620,640,3,01/05/2013,0,0,1,a,0,0
128479,13,2,11/03/2014,267,1,0,0,0,2886
150801,934,5,29/05/2015,811,1,0,0,0,7078
622129,290,2,09/06/2015,708,1,0,0,0,6858
339259,1063,6,14/03/2015,457,1,0,0,0,3861
94161,210,1,16/09/2013,273,1,0,0,0,2409
40355,721,7,10/05/2015,0,0,0,0,0,0
287798,346,6,16/03/2013,424,1,0,0,0,4524
52344,351,7,01/06/2014,0,0,0,0,0,0
205218,168,4,10/01/2013,754,1,1,0,0,7820
647262,875,7,26/04/2015,0,0,0,0,0,0
53839,950,1,13/07/2015,736,1,1,0,0,9771
108629,538,3,17/07/2013,523,1,1,0,1,5080
18964,1021,7,03/11/2013,0,0,0,0,0,0
83254,715,2,04/11/2014,802,1,1,0,0,7904
32589,672,3,01/07/2015,1381,1,1,0,0,10161
147880,609,6,09/02/2013,266,1,0,0,0,2589
58339,877,1,17/03/2014,953,1,1,0,0,8446
475551,781,2,26/11/2013,827,1,0,0,0,5785
372801,563,4,30/04/2015,759,1,1,0,0,6949
504283,725,3,20/03/2013,534,1,1,0,0,5397
191950,1036,4,30/07/2015,490,1,1,0,1,5494
152965,147,7,05/04/2015,0,0,0,0,0,0
356467,900,1,16/09/2013,488,1,0,0,0,5084
259565,818,3,11/02/2015,564,1,0,0,0,5412
195615,1047,6,26/07/2014,319,1,0,0,0,2762
596927,801,1,17/03/2014,558,1,1,0,0,6056
660531,780,7,17/11/2013,0,0,0,0,0,0
410887,780,6,19/01/2013,305,1,0,0,0,2271
367136,25,5,23/08/2013,1148,1,0,0,1,8620
654830,420,7,29/09/2013,0,0,0,0,0,0
586112,483,3,09/10/2013,696,1,1,0,0,5505
395707,180,1,15/06/2015,1029,1,1,0,0,10752
613842,33,4,29/08/2013,801,1,1,0,1,8217
433782,437,1,17/03/2014,802,1,1,0,0,9181
62318,287,2,03/09/2013,651,1,0,0,1,6412
141939,943,3,12/02/2014,509,1,0,0,0,5292
23542,418,3,28/01/2015,571,1,1,0,0,6471
165113,887,4,30/10/2014,531,1,0,0,1,5576
476320,234,1,08/09/2014,894,1,0,0,0,7742
624831,972,1,08/09/2014,348,1,0,0,0,2688
225770,828,1,26/05/2014,511,1,0,0,0,4053
579330,267,3,07/05/2014,1022,1,1,0,0,9297
42494,205,4,11/12/2014,711,1,0,0,0,5873
90464,811,1,11/05/2015,646,1,0,0,0,3928
566092,535,7,07/07/2013,0,0,0,0,0,0
431680,200,3,20/08/2014,1068,1,1,0,0,9418
688583,72,5,06/06/2014,582,1,1,0,0,5325
247307,781,1,09/02/2015,512,1,0,0,1,3993
255502,404,7,05/07/2015,0,0,0,0,0,0
386497,347,1,19/01/2015,349,1,0,0,0,4309
249368,664,2,27/05/2014,457,1,0,0,0,3278
266057,417,2,24/12/2013,520,1,0,0,1,4821
438079,880,1,11/08/2014,730,1,0,0,1,6414
282233,278,6,22/06/2013,597,1,0,0,0,5529
29852,935,1,17/06/2013,734,1,1,0,0,7137
555568,810,6,08/03/2014,484,1,0,0,0,5657
22039,194,3,18/12/2013,609,1,1,0,0,7125
141704,258,2,21/01/2014,437,1,1,0,0,5239
522016,173,5,20/06/2014,1105,1,1,0,0,9408
636125,885,5,12/04/2013,675,1,1,0,0,4947
427338,150,5,15/05/2015,930,1,0,0,1,9021
340524,223,7,21/12/2014,0,0,0,0,0,0
229292,61,2,16/09/2014,603,1,1,0,0,6914
51891,608,7,05/07/2015,0,0,0,0,0,0
